id,name,name_urdu,city,province,type,category,campuses,chartered_by,established_year,website,image_url,google_map_url,distance_education,phone,email,ranking,fee_range_max,has_hec_scholarship,has_usaid_scholarship,financial_aid_office,scholarship_details,programs,scholarship_programs
uni_22,Beaconhouse National University,Beaconhouse National University,Lahore,Punjab,Private,General,Lahore,Government of Punjab,2005,http://www.bnu.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3406.791709609908!2d74.21318831467009!3d31.364726561950274!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x391855549698f6f7%3A0x4ffb44644f967144!2sBeaconhouse+National+University+Tarogil+Campus!5e0!3m2!1sen!2s!4v1468741979411,False,+92-42-38100156,info@beaconhousenationaluniversity.edu.pk,,350000,False,False,"13 KM Raiwaind Road, Near Jati Umrah Road, Lahore 54400. +92-42-38100156",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_23,"Begum Nustrat Bhutto Women University, Sukkur","Begum Nustrat Bhutto Women University, Sukkur",Sukkur,Sindh,Public,General,Mian Campus,Government of Sindh,2018,https://www.bnbwu.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Begum%20Nusrat%20Bhutto%20University.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3533.7605928930516!2d68.91947291460835!3d27.662877834052697!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39367fae3d37249d%3A0x6e71aa7dbfc1dc8d!2sBegum%20Nusrat%20Bhutto%20Woman%20University%20Sukkur%20-%20Main%20Campus!5e0!3m2!1sen!2s!4v1600167398485!5m2!1sen!2s,False,+92-71-9311200,info@begumnustratbhuttowomenuniversitysukkur.edu.pk,,480000,False,False,"National Highway, Rohri Bypass, Sukkur Tel # +92-71-9311200 Fax # +92-71-9311201",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_24,Benazir Bhutto Shaheed University Lyari,Benazir Bhutto Shaheed University Lyari,Karachi,Sindh,Public,General,Karachi,Government of Sindh,2010,http://www.bbsul.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3619.8717653359695!2d67.00393471452367!3d24.868228951071643!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33e2209666b9f%3A0xc4fff7ccafc0ec80!2sBenazir+Bhutto+Shaheed+University%2C+Lyari!5e0!3m2!1sen!2s!4v1468945855375,False,+92-21-32744020,info@benazirbhuttoshaheeduniversitylyari.edu.pk,,105000,False,False,"Fakir Muhammad Dura Khan Road, Near “Kashti Chowk” Lyari, Karachi, Postal Code: 75660. +92-21-32744020, +92-21-32744021, +92-21-32742581",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_25,"Benazir Bhutto Shaheed University of Technology & Skill Development, Khairpur Mirs","Benazir Bhutto Shaheed University of Technology & Skill Development, Khairpur Mirs",Khairpur,Sindh,Public,Engineering & Technology,Khairpur,Government of Sindh,2016,https://www.benazirbhuttoshaheeduniversityoftechnologyskilldevelopmentkhairpurmirs.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d14154.39850850852!2d68.7426956!3d27.5128244!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xb83242b154993fc3!2sBenazir%20Bhutto%20Shaheed%20University%20of%20Technology%20and%20Skill%20Development%20(BBSUTSD)%20Khairpur%20Mirs!5e0!3m2!1sen!2s!4v1635931364012!5m2!1sen!2s,False,+92-51-111-000-111,info@benazirbhuttoshaheeduniversityoftechnologyskilldevelopmentkhairpurmirs.edu.pk,,340000,False,False,Station Road Near Mil Colony Khairpur MiRS Khairpur Khairpur Mirs,Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_26,Brains Institute Peshawar,Brains Institute Peshawar,Peshawar,Khyber Pakhtunkhwa,Private,General,Peshawar,Government of Khyber Pakhtunkhwa,2016,http://brains.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/Brains%20Institute%20Peshawar.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3307.7884348685415!2d71.45819471468262!3d33.99796758062065!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38d910db91c4d1bd%3A0x5d9d866157d2c49c!2sBrains+Post+Graduate+College+And+University!5e0!3m2!1sen!2s!4v1539591503094&quot;,False,+92-91-5611637,info@brains.edu.pk,,350000,False,False,"Phase III Chowk, Jamrud Road, Peshawar Tel: +92-91-5611637, 0336-5700036 Email: info@brains.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_27,Capital University of Science & Technology,Capital University of Science & Technology,Islamabad,Islamabad Capital Territory,Private,General,Islamabad,Government of Pakistan,2015,http://www.cust.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3325.2530223316508!2d73.18182121456017!3d33.54680178074638!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfedbd34b0d39f%3A0xcb4fb523ae9db9c2!2sCapital+University+of+Science+and+Technology!5e0!3m2!1sen!2s!4v1466928447812,False,+92-51-2512800-1,info@capitaluniversityofsciencetechnology.edu.pk,,350000,False,False,"Capital University of Science & Technology Islamabad Expressway,  Kahuta Road, Zone-V  Islamabad. +92-51-2512800-1, +92-51-4486700-4, +92-51-111-555-666",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_28,CECOS University of Information Technology & Emerging Sciences,CECOS University of Information Technology & Emerging Sciences,Peshawar,Khyber Pakhtunkhwa,Private,General,Peshawar,Government of Khyber Pakhtunkhwa,2001,http://www.cecos.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3309.089849842069!2d71.4429116147388!3d33.96453002979562!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38d9109c649f6d1f%3A0xc25ef7d588164393!2sCECOS+University+of+Information+Technology+and+Emerging+Sciences!5e0!3m2!1sen!2s!4v1468671813877,False,+92-91-5864291,info@cecosuniversityofinformationtechnologyemergingsciences.edu.pk,,350000,False,False,"CECOS University, Phase 6, Sector F-5, Hayatabad, Peshawar. +92-91-5864291",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_29,"Cholistan University of Veterinary and Animal Sciences, Bahawalpur","Cholistan University of Veterinary and Animal Sciences, Bahawalpur",Bahawal Pur,Punjab,Public,Agriculture & Veterinary,Bahawal Pur,Government of Punjab,2018,http://www.cuvas.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/CUVAS%20Bahawalpur-1.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3478.541314602243!2d71.64253055006016!3d29.325127682062085!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x393b941fe161987b%3A0xfcc55b5c0b8175b9!2sCholistan+University+of+Veterinary+and+animal+Sciences!5e0!3m2!1sen!2s!4v1554806904266!5m2!1sen!2s&quot,False,+92-062- 9255716,registrar@cuvas.edu.pk,,93000,False,False,"Cholistan University of Veterinary & Animal Sciences, Near DHA, Bahawalpur, Punjab-Pakistan Tel: +92-062- 9255716 Email: registrar@cuvas.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Agronomy,Veterinary Medicine,Food Science & Technology,Horticulture,Environmental Science",
uni_30,City University of Science and Information Technology,City University of Science and Information Technology,Peshawar,Khyber Pakhtunkhwa,Private,General,Peshawar,Government of Khyber Pakhtunkhwa,2001,http://www.cityuniversity.edu.pk,https://www.hec.gov.pk/Style%20Library/HEC/images/IMG_2855.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3306.2695171660475!2d71.61712361474085!3d34.03695692598386!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38d93daccda395f3%3A0xc147b84fa6b207de!2sCity+University+of+Science+and+Information+Technology!5e0!3m2!1sen!2s!4v1470031622795,False,+92-91-2609501-8,info@cityuniversityofscienceandinformationtechnology.edu.pk,,350000,False,False,"Dalazak Road, Peshawar. +92-91-2609501-8",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_31,Commecs Institute of Business & Emerging Sciences,Commecs Institute of Business & Emerging Sciences,Karachi,Sindh,Private,General,Karachi,Government of Sindh,2010,http://www.commecsinstitute.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3618.603682175154!2d67.12795761452445!3d24.91149664934641!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb338fd4dcbe3b3%3A0x4288533d1c8676b2!2sCOMMECS+College!5e0!3m2!1sen!2s!4v1468946192038,False,+92-21-34634104,info@commecsinstituteofbusinessemergingsciences.edu.pk,,350000,False,False,"Plot No. 40-B, Block-6, PECHS, Karachi. +92-21-34634104, +92-21-34320077 +92-21-34320074-76, +92-21-34615357-59",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_32,"COMSATS University, Islamabad","COMSATS University, Islamabad",Islamabad,Islamabad Capital Territory,Public,General,Mian Campus; Abbottabad; Attock; Lahore; Sahiwal; Vehari,Government of Pakistan,2000,https://www.comsats.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/COMSATS%20University%20Islamabad.jpeg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3321.205905458121!2d73.15440461456367!3d33.65182628071665!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfea4aee5bdf8f%3A0xe6b55e05d462beb1!2sCOMSATS+Institute+of+Information+Technology!5e0!3m2!1sen!2s!4v1466928931734,False,+92-51-9247000-9247002,info@comsatsuniversityislamabad.edu.pk,,340000,False,False,"Park Road, Tarlai Kalan, Islamabad 45550, Pakistan +92-51-9247000-9247002  +92-51-111-001-007",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_33,Dadabhoy Institute of Higher Education,Dadabhoy Institute of Higher Education,Karachi,Sindh,Private,General,Karachi,Government of Sindh,2004,http://www.dadabhoy.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Dadabhoy%20Karachi.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3618.7802008958583!2d67.07275481452439!3d24.905477949586505!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33f213cffffff%3A0x91ac2c245fd4319c!2sDadabhoy+Institute+of+Higher+Education!5e0!3m2!1sen!2s!4v1468947080372,False,+92-21-34389108,info@dadabhoyinstituteofhighereducation.edu.pk,,350000,False,False,"SNPA-17/B, Block 3, P.E.C.H.Society,Shaheed-e-Millat Road, Karachi. +92-21-34389108, +92-21-111-020-304.",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_34,"Dar-ul-Madina International University, Islamabad","Dar-ul-Madina International University, Islamabad",Islamabad,Islamabad Capital Territory,Private,General,Mian Campus,Government of Pakistan,2013,https://www.dmiu.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/Dar%20ul%20Madina%20International%20University.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3320.5378414034903!2d72.99882387479606!3d33.66913503786402!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df955e3c7ef079%3A0x9d56fe7dbe6ecce0!2sDarul%20Madina%20International%20University%20Islamabad!5e0!3m2!1sen!2s!4v1704347172810!5m2!1sen!2s,False,(051) 111 252 692,ps.vc@darulmadinah.net,,350000,False,False,"G 11 Markaz, Shabbir Sharif Road,  Islamabad. UAN Number: (051) 111 252 692, (051) 8745786 Email: ps.vc@darulmadinah.net",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_35,Dawood University of Engineering & Technology,Dawood University of Engineering & Technology,Karachi,Sindh,Public,Engineering & Technology,Karachi,Government of Pakistan,2007,http://www.duet.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Dawood%20UET%20Karachi.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3618.938469796258!2d67.07954836452429!3d24.900080349801872!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33ed9d335fbc9%3A0x71e1566814a0627b!2sDawood+University+of+Engineering+%26+Technology%2C+Karachi%2C+Pakistan!5e0!3m2!1sen!2s!4v1468947622890,False,+92-21-99230701,info@dawooduniversityofengineeringtechnology.edu.pk,,93000,False,False,"M.A. Jinnah Road, Karachi 74800. +92-21-99230701, +92-21-99231195 - 98",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_36,DHA Suffa University,DHA Suffa University,Karachi,Sindh,Private,General,Karachi,Government of Sindh,2002,http://www.dsu.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3621.4378130684086!2d67.07740921452262!3d24.814697053202487!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33c62f239e641%3A0x4e41a2d7dd487cfc!2sDHA+Suffa+University!5e0!3m2!1sen!2s!4v1468947941060,False,+92-21-35244875,info@dhasuffauniversity.edu.pk,,350000,False,False,"DG-78, Off Khayaban-e-Tufail, Ph-VII (Ext),DHA, Karachi-75500. +92-21-35244875",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_37,DOW University of Health Sciences,DOW University of Health Sciences,Karachi,Sindh,Public,General,Karachi,Government of Sindh,2005,http://www.duhs.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3620.180635483527!2d67.00871281452343!3d24.857679451491997!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33e0ffe49d2b9%3A0xf6264a8f9f3130fc!2sDow+University+of+Health+Sciences!5e0!3m2!1sen!2s!4v1468948290686,False,+92-21-99215754-7,info@dowuniversityofhealthsciences.edu.pk,,45000,False,False,"Baba-E-Urdu Road, Karachi 74200. +92-21-99215754-7 +92-21-32715441-466",Scholarship availability and coverage must be verified with the university financial aid office.,"MBBS,BDS,Pharm-D,Nursing,Biotechnology,Public Health,Doctor of Physical Therapy",
uni_38,"Emaan Institute of Management & Sciences, Karachi","Emaan Institute of Management & Sciences, Karachi",Karachi,Sindh,Private,General,Mian Campus,Government of Sindh,2018,http://www.emaan.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/Emaan%20Institute%20Karachi.jfif,https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d14470.215487073541!2d67.1327327!3d24.9472636!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xb2e46cb7217938ca!2sEmaan%20Institute%20of%20Management%20and%20Sciences!5e0!3m2!1sen!2s!4v1660718607078!5m2!1sen!2s,False,0092-21-34999200-2,info@emaan.edu.pk,,350000,False,False,"Plot No.A-2, Sector 28, Suparco Road, Gulzar E Hijri Scheme 33, Karachi-Pakistan Tel # 0092-21-34999200-2 Emal: info@emaan.edu.pk; hr@emaan.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_39,"Emerson University, Multan","Emerson University, Multan",Multan,Punjab,Public,General,Mian Campus,Government of Punjab,2021,https://eum.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Emerson%20University.jfif,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3447.5031338588724!2d71.474698314598!3d30.222725617084524!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x393b338a0b41bcdb%3A0x30b022d117133795!2sEmerson%20University%20Multan!5e0!3m2!1sen!2s!4v1664354358152!5m2!1sen!2s,False,0092 - 61 - 9210037,info@eum.edu.pk,,69000,False,False,"Bosan Road, Near Gol Bagh, Multan-Pakistan Tel # 0092 - 61 - 9210037 Email:  info@eum.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_40,"Faisalabad Medical University, Faisalabad","Faisalabad Medical University, Faisalabad",Faisalabad,Punjab,Public,Medical,Mian Campus,Government of Punjab,2017,http://www.pmc.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3403.6058053120237!2d73.0815224146026!3d31.452517457637572!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39224279d366579b%3A0xdb56c457951d073b!2sFaisalabad%20Medical%20University!5e0!3m2!1sen!2s!4v1574311175576!5m2!1sen!2s,False,+92 41 9210080,vcfmuf@gmail.com,,81000,False,False,"Sargodha Road, Faisalabad-Punjab Pakistan Tel # +92 41 9210080 Email: vcfmuf@gmail.com",Scholarship availability and coverage must be verified with the university financial aid office.,"MBBS,BDS,Pharm-D,Nursing,Biotechnology,Public Health,Doctor of Physical Therapy",
uni_41,"Fatima Jinnah Medical University, Lahore","Fatima Jinnah Medical University, Lahore",Lahore,Punjab,Public,Medical,Lahore,Government of Punjab,2015,http://www.fjmu.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/FJMU.jpeg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3399.877746130356!2d74.31751551476083!3d31.554969581358094!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x391904ac25ae6a55%3A0x2085abebcd169bce!2sFatima+Jinnah+Medical+University!5e0!3m2!1sen!2s!4v1514457609564,False,99200572-8,info@fatimajinnahmedicaluniversitylahore.edu.pk,,93000,False,False,"Prof. Khalid Masud Gondal Vice Chancellor Shara-I-Fatima Jinnah ,Queens Road Lahore  Telephone# 99200572-8, 99203718 111-222-572",Scholarship availability and coverage must be verified with the university financial aid office.,"MBBS,BDS,Pharm-D,Nursing,Biotechnology,Public Health,Doctor of Physical Therapy",
uni_42,Fatima Jinnah Women University,Fatima Jinnah Women University,Rawalpindi,Punjab,Public,General,Rawalpindi,Government of Punjab,1999,http://www.fjwu.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3323.728064733942!2d73.0623198147285!3d33.58640914958259!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df935d88751e21%3A0x6d71a383fef3e118!2sFatima+Jinnah+Women+University!5e0!3m2!1sen!2s!4v1468742515441,False,+92-51-9292901,info@fatimajinnahwomenuniversity.edu.pk,,105000,False,False,"The Mall, Old Presidency, Rawalpindi +92-51-9292901, +92-51-9292902, +92-51-9292 900",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_43,"Federal Urdu University of Arts, Sciences & Technology","Federal Urdu University of Arts, Sciences & Technology",Islamabad,Islamabad Capital Territory,Public,General,Islamabad; Karachi,Government of Pakistan,2002,http://www.fuuastisb.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Urdu%20University.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3319.4003029054643!2d73.06904511456521!3d33.69858928070365!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfbfec16c10e65%3A0xfef10fa74d46d99b!2sFederal+Urdu+University+of+Arts%2C+Sciences+%26+Technology+-+Islamabad+Campus!5e0!3m2!1sen!2s!4v1466929483707,False,+92-51-9252860-64,info@federalurduuniversityofartssciencestechnology.edu.pk,,45000,False,False,"Sector G-7/1, Near Zero Point,Islamabad. +92-51-9252860-64",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_44,Forman Christian College,Forman Christian College,Lahore,Punjab,Private,General,Lahore,Government of Punjab,2004,http://www.fccollege.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3401.0991789740133!2d74.3316307146741!3d31.52143585424436!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3919048b496a35a5%3A0x8a16719091174271!2sForman+Christian+College+(A+Chartered+University)!5e0!3m2!1sen!2s!4v1468743021529,False,+92-42-99230782,info@formanchristiancollege.edu.pk,,350000,False,False,"Ferozpur Road, Lahore +92-42-99230782, +92-42-99231581-88",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_45,Foundation University,Foundation University,Islamabad,Islamabad Capital Territory,Private,General,Islamabad,Government of Pakistan,2002,http://www.fui.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Foundation%20University.jpeg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d212517.07988126494!2d72.89780862252364!3d33.66805922794079!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfed0515733cc3%3A0xaf0657755cd06a63!2sFoundation%20University!5e0!3m2!1sen!2s!4v1703066579026!5m2!1sen!2s,False,+92-51-5788171,info@foundationuniversity.edu.pk,,350000,False,False,"Defence Avenue, Phase-I, DHA,Islamabad +92-51-5788171, +92-51-5788250",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_46,Gambat Institute of Medical Sciences,Gambat Institute of Medical Sciences,Khairpur,Sindh,Public,General,Khairpur,Government of Sindh,2006,https://www.gambatinstituteofmedicalsciences.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3543.993488969716!2d68.53902341457515!3d27.344672047944197!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3935c010bd38ce3f%3A0xe225aa13b7a8b38a!2sGambat+Institute+of+Medical+Sciences%2C+Gambat+Station+Rd%2C+Pakistan!5e0!3m2!1sen!2s!4v1468948745938,False,+92-243-640160,info@gambatinstituteofmedicalsciences.edu.pk,,81000,False,False,"Gambat Institute of Medical Sciences, Gambat Station Road, Pakistan. +92-243-640160",Scholarship availability and coverage must be verified with the university financial aid office.,"MBBS,BDS,Pharm-D,Nursing,Biotechnology,Public Health,Doctor of Physical Therapy",
uni_47,Gandhara University,Gandhara University,Peshawar,Khyber Pakhtunkhwa,Private,General,Peshawar,Government of Khyber Pakhtunkhwa,2002,http://www.gandhara.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3307.9940134438275!2d71.4787650147396!3d33.99268752831462!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38d917339083c561%3A0x9de61e8f2599940c!2sGandhara+University!5e0!3m2!1sen!2s!4v1468672689969,False,+92-91-5844429-32,info@gandharauniversity.edu.pk,,350000,False,False,"Canal Road University Town, Peshawar. +92-91-5844429-32",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
